date,symbol,open,high,low,close,volume,lppl_signal,signal_strength,position_reason,action,target_position,lppl_vote,positive_lppl_vote,negative_lppl_vote,trend_buy_vote,trend_sell_vote,vol_buy_vote,vol_sell_vote,drawdown_buy_vote,drawdown_sell_vote,buy_votes,sell_votes,buy_streak,sell_streak,cooldown_remaining,buy_reentry_block_remaining,holding_bars,positive_regime_id,negative_regime_id,atr_ratio,price_drawdown,recent_drawdown_min,vol_position_cap,positive_days_left,negative_days_left,positive_consensus,negative_consensus,executed_position,cash,units,holdings_value,portfolio_value,strategy_nav,benchmark_nav,daily_return,benchmark_return,excess_return,trade_flag,running_max,drawdown
2020-01-16,399006.SZ,1924.52,1936.03,1917.56,1929.96,90789901.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.200265312006661,-0.002640731343052094,-0.036078640334809786,1.0,,,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.053046258607331,0.0,0.00297260217020745,-0.00297260217020745,False,1.0,0.0
2020-01-17,399006.SZ,1935.3,1949.04,1928.35,1932.51,87891982.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.148155571315511,-0.0013229495573803263,-0.036078640334809786,1.0,,,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0544376179927322,0.0,0.0013212709071690476,-0.0013212709071690476,False,1.0,0.0
2020-01-20,399006.SZ,1940.12,1982.18,1935.83,1982.18,96129782.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1639879160264948,0.0,-0.036078640334809786,1.0,,,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0815391162958194,0.0,0.02570232495562763,-0.02570232495562763,False,1.0,0.0
2020-01-21,399006.SZ,1979.37,1987.66,1959.44,1967.03,97771047.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.1870389420668401,-0.007643100021188842,-0.018894106415337286,1.0,,,0.0,0.5711852553073817,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0732728046531423,0.0,-0.007643100021188842,0.007643100021188842,False,1.0,0.0
2020-01-22,399006.SZ,1958.08,2004.39,1928.03,1993.9,104920752.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.266875705760271,0.0,-0.018894106415337286,1.0,,,0.0,0.5711852553073817,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.087933913157349,0.0,0.013660188202518686,-0.013660188202518686,False,1.0,0.0
2020-01-23,399006.SZ,1973.33,1996.55,1904.28,1927.74,115766356.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.431997233581911,-0.033181202668137844,-0.033181202668137844,1.0,,,0.0,0.5711852553073817,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.051834957495335,0.0,-0.033181202668137844,0.033181202668137844,False,1.0,0.0
2020-02-03,399006.SZ,1769.16,1830.81,1769.16,1795.77,55016176.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6689325210312114,-0.0993680726214956,-0.0993680726214956,1.0,,,0.0,0.5711852553073817,0.0,1000000.0,0.0,0.0,1000000.0,1.0,0.9798280170673418,0.0,-0.06845840206666876,0.06845840206666876,False,1.0,0.0
2020-02-04,399006.SZ,1786.16,1886.8,1786.16,1882.69,137879858.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7943165170580329,-0.05577511409799896,-0.0993680726214956,1.0,,,0.0,0.5711852553073817,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0272542750199156,0.0,0.048402635081330025,-0.048402635081330025,False,1.0,0.0
2020-02-05,399006.SZ,1908.97,1966.26,1901.8,1939.62,128392844.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8638418599682955,-0.027223030242238933,-0.0993680726214956,1.0,,,0.0,0.6893078697155179,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0583170553379093,0.0,0.030238647892111725,-0.030238647892111725,False,1.0,0.0
2020-02-06,399006.SZ,1934.98,2014.88,1918.66,2012.25,139859248.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9181888686887507,0.0,-0.0993680726214956,1.0,,,0.0,0.6893078697155179,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0979462444209216,0.0,0.037445479011352756,-0.037445479011352756,False,1.0,0.0
2020-02-07,399006.SZ,2014.16,2025.32,1976.79,2015.8,150570021.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.923450480228472,0.0,-0.0993680726214956,1.0,,,0.0,0.6893078697155179,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.0998832349378527,0.0,0.0017641943098520851,-0.0017641943098520851,False,1.0,0.0
2020-02-10,399006.SZ,2019.31,2043.68,2007.23,2042.18,140850193.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8649521522664136,0.0,-0.0993680726214956,1.0,,,0.0,0.6893078697155179,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.11427698418761,0.0,0.013086615735688145,-0.013086615735688145,False,1.0,0.0
2020-02-11,399006.SZ,2044.22,2046.81,2015.76,2028.44,114694176.0,none,0.0,MA20/MA60 未触发,hold,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8350624372161168,-0.006728104280719682,-0.0993680726214956,1.0,,,0.0,0.6893078697155179,0.0,1000000.0,0.0,0.0,1000000.0,1.0,1.10678001244039,0.0,-0.006728104280719682,0.006728104280719682,False,1.0,0.0
