symbol,name,window_id,signal_date,market_env,label_desc,lppl_m,lppl_w,lppl_rmse,lppl_r2,lppl_dtc,lppl_valid,lppl_bottom,lppl_top,wy_phase,wy_direction,wy_confidence,wy_signal,wy_bc,wy_spring,wy_rr,combined_score,signal_label,fwd_return,fwd_max_gain,fwd_max_dd,bench_return,excess_return
603393.SH,新天然气,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.94,15.0,neutral,17.0,55.59,6.77,18.05,-1.05
603393.SH,新天然气,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,24.79,43.46,7.56,35.28,-10.49
603393.SH,新天然气,9,2021-07-28,structural_low,2021结构底,0.1,6.1889,0.052738,0.5792,96.58,False,False,False,markdown,空仓观望,C,markdown,True,False,1.9,15.0,neutral,48.21,145.95,-0.12,6.19,42.02
603393.SH,新天然气,10,2022-10-31,bear_bottom,2022熊底,0.1,6.2406,0.045589,0.5813,56.69,False,False,False,markdown,空仓观望,B,markdown,True,False,7.46,18.0,neutral,18.33,25.56,0.0,13.57,4.76
000717.SZ,中南股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.6,15.0,neutral,-5.21,18.01,7.58,14.92,-20.13
000717.SZ,中南股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.5,18.0,neutral,5.81,15.12,4.07,8.09,-2.28
000717.SZ,中南股份,3,2014-07-22,bull_start,2014牛市启动,0.9,7.7567,0.020759,0.6953,84.81,False,False,False,accumulation,观察等待,C,spring,True,True,0.51,43.0,buy,75.58,83.14,0.58,35.34,40.24
000717.SZ,中南股份,4,2015-08-26,crash_bottom,2015股灾底,0.4672,9.0905,0.149179,0.5407,67.08,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-10.81,39.49,17.29,5.51,-16.32
000717.SZ,中南股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.18,15.0,neutral,-5.78,3.56,38.67,4.97,-10.75
000717.SZ,中南股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.08,15.0,neutral,5.82,10.93,21.87,21.72,-15.9
000717.SZ,中南股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.95,15.0,neutral,-1.08,41.94,4.09,18.05,-19.13
000717.SZ,中南股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.47,14.0,neutral,25.41,43.44,3.01,35.28,-9.87
000717.SZ,中南股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-5.39,56.18,12.81,6.19,-11.58
000717.SZ,中南股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.83,14.0,neutral,9.29,18.96,0.74,13.57,-4.28
300761.SZ,立华股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-0.2,19.52,16.29,35.28,-35.48
300761.SZ,立华股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,4.04,18.0,neutral,37.44,41.61,11.47,6.19,31.25
300761.SZ,立华股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.61,15.0,neutral,7.32,14.75,11.79,13.57,-6.25
600155.SH,华创云信,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.62,15.0,neutral,4.78,23.57,5.73,14.92,-10.14
600155.SH,华创云信,2,2013-06-25,bear_bottom,2013钱荒底,0.889,6.6092,0.032886,0.5398,84.39,True,False,False,markdown,空仓观望,C,markdown,True,False,3.82,25.0,watch,17.24,35.86,6.55,8.09,9.15
600155.SH,华创云信,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.16,5.0,neutral,44.32,60.74,12.1,35.34,8.98
600155.SH,华创云信,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.01,5.0,neutral,-20.69,0.53,33.18,5.51,-26.2
600155.SH,华创云信,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-8.68,11.72,25.74,4.97,-13.65
600155.SH,华创云信,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.67,14.0,neutral,68.4,86.72,-0.5,21.72,46.68
600155.SH,华创云信,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,55.25,127.74,17.24,18.05,37.2
600155.SH,华创云信,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,20.07,40.74,5.25,35.28,-15.21
600155.SH,华创云信,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,1.13,16.27,7.0,6.19,-5.06
600155.SH,华创云信,10,2022-10-31,bear_bottom,2022熊底,0.9,7.4818,0.048989,0.5122,97.32,False,False,False,markdown,空仓观望,C,markdown,True,False,0.6,15.0,neutral,1.02,14.06,6.88,13.57,-12.55
300774.SZ,倍杰特,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.28,15.0,neutral,10.35,31.74,1.39,13.57,-3.22
002542.SZ,中化岩土,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.66,14.0,neutral,25.41,49.19,1.63,14.92,10.49
002542.SZ,中化岩土,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.46,14.0,neutral,8.93,29.13,5.05,8.09,0.84
002542.SZ,中化岩土,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,27.76,34.36,7.59,35.34,-7.58
002542.SZ,中化岩土,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-26.57,38.4,32.39,5.51,-32.08
002542.SZ,中化岩土,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.19,5.0,neutral,-40.84,-35.39,48.49,4.97,-45.81
002542.SZ,中化岩土,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.27,15.0,neutral,19.9,31.18,4.32,21.72,-1.82
002542.SZ,中化岩土,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.28,15.0,neutral,5.39,43.37,10.34,18.05,-12.66
002542.SZ,中化岩土,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-4.5,6.61,10.85,35.28,-39.78
002542.SZ,中化岩土,9,2021-07-28,structural_low,2021结构底,0.8808,12.1035,0.052587,0.5345,49.9,False,False,False,markdown,空仓观望,C,markdown,True,False,2.09,15.0,neutral,6.84,25.48,2.28,6.19,0.65
002542.SZ,中化岩土,10,2022-10-31,bear_bottom,2022熊底,0.2307,6.0,0.043815,0.4972,5.61,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,8.74,19.58,1.4,13.57,-4.83
601010.SH,文峰股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.85,18.0,neutral,-0.97,19.84,2.42,14.92,-15.89
601010.SH,文峰股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.19,15.0,neutral,5.7,34.02,5.06,8.09,-2.39
601010.SH,文峰股份,3,2014-07-22,bull_start,2014牛市启动,0.8843,6.0617,0.03561,0.29,64.05,True,False,False,accumulation,轻仓试探,B,spring,True,True,1.4,56.0,buy,25.71,35.43,1.0,35.34,-9.63
601010.SH,文峰股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-9.67,41.37,13.69,5.51,-15.18
601010.SH,文峰股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.17,15.0,neutral,-4.51,21.24,6.39,4.97,-9.48
601010.SH,文峰股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.82,18.0,neutral,24.44,24.81,0.37,21.72,2.72
601010.SH,文峰股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.93,15.0,neutral,13.75,71.13,1.72,18.05,-4.3
601010.SH,文峰股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,6.17,14.94,4.22,35.28,-29.11
601010.SH,文峰股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,0.0,43.0,buy,5.82,19.18,2.74,6.19,-0.37
601010.SH,文峰股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.24,15.0,neutral,1.2,15.94,0.8,13.57,-12.37
601838.SH,成都银行,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.9,15.0,neutral,13.55,19.05,9.28,21.72,-8.17
601838.SH,成都银行,7,2019-01-04,rebound_start,2019春季反弹启动,0.3657,6.808,0.039119,0.3406,1.0,True,False,False,accumulation,观察等待,C,spring,True,True,3.21,53.0,buy,2.31,20.17,9.72,18.05,-15.74
601838.SH,成都银行,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,11.05,18.0,neutral,25.2,33.47,0.14,35.28,-10.08
601838.SH,成都银行,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.6,18.0,neutral,6.59,20.59,6.13,6.19,0.4
601838.SH,成都银行,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,2.95,18.0,neutral,-0.29,15.57,4.77,13.57,-13.86
003021.SZ,兆威机电,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,20.27,29.55,18.36,6.19,14.08
003021.SZ,兆威机电,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.34,15.0,neutral,19.35,42.8,12.93,13.57,5.78
601958.SH,金钼股份,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,3.22,18.0,neutral,1.3,38.29,1.0,14.92,-13.62
601958.SH,金钼股份,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.14,15.0,neutral,-7.42,13.23,8.65,8.09,-15.51
601958.SH,金钼股份,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.05,5.0,neutral,32.22,34.79,3.72,35.34,-3.12
601958.SH,金钼股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,5.37,36.72,4.03,5.51,-0.14
601958.SH,金钼股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.78,15.0,neutral,20.0,37.86,7.63,4.97,15.03
601958.SH,金钼股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.22,15.0,neutral,20.96,23.37,0.17,21.72,-0.76
601958.SH,金钼股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,空仓观望,C,accumulation,True,False,1.21,25.0,watch,5.12,25.79,0.5,18.05,-12.93
601958.SH,金钼股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.25,15.0,neutral,15.37,19.43,3.89,35.28,-19.91
601958.SH,金钼股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,8.52,60.12,-0.61,6.19,2.33
601958.SH,金钼股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,47.2,83.79,2.5,13.57,33.63
603345.SH,安井食品,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.34,5.0,neutral,-3.54,10.43,14.1,21.72,-25.26
603345.SH,安井食品,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.49,15.0,neutral,28.92,38.18,3.5,18.05,10.87
603345.SH,安井食品,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.04,5.0,neutral,86.21,105.84,0.89,35.28,50.93
603345.SH,安井食品,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.17,14.0,neutral,18.65,27.19,9.41,6.19,12.46
603345.SH,安井食品,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,23.8,31.42,1.06,13.57,10.23
300304.SZ,云意电气,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.47,15.0,neutral,14.78,46.16,0.73,14.92,-0.14
300304.SZ,云意电气,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,58.17,64.01,2.92,8.09,50.08
300304.SZ,云意电气,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-46.02,19.68,52.75,35.34,-81.36
300304.SZ,云意电气,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,3.88,15.0,neutral,68.67,148.05,10.57,5.51,63.16
300304.SZ,云意电气,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.5,15.0,neutral,56.77,59.79,10.0,4.97,51.8
300304.SZ,云意电气,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.36,15.0,neutral,39.88,42.9,0.91,21.72,18.16
300304.SZ,云意电气,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.93,15.0,neutral,11.65,51.7,-0.28,18.05,-6.4
300304.SZ,云意电气,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,9.4,14.36,10.97,35.28,-25.88
300304.SZ,云意电气,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,25.43,42.39,1.38,6.19,19.24
300304.SZ,云意电气,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.29,15.0,neutral,-0.66,9.91,8.15,13.57,-14.23
000421.SZ,南京公用,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,2.42,15.0,neutral,7.95,25.78,0.96,14.92,-6.97
000421.SZ,南京公用,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.41,15.0,neutral,15.12,25.2,2.92,8.09,7.03
000421.SZ,南京公用,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.14,5.0,neutral,9.72,23.51,4.39,35.34,-25.62
000421.SZ,南京公用,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-33.86,0.44,42.87,5.51,-39.37
000421.SZ,南京公用,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.17,15.0,neutral,45.39,66.07,5.51,4.97,40.42
000421.SZ,南京公用,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,21.91,22.84,1.86,21.72,0.19
000421.SZ,南京公用,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.06,15.0,neutral,3.5,31.07,0.88,18.05,-14.55
000421.SZ,南京公用,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,125.31,148.16,0.98,35.28,90.03
000421.SZ,南京公用,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,8.06,18.0,neutral,6.36,22.73,1.82,6.19,0.17
000421.SZ,南京公用,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,B,markdown,True,False,5.14,18.0,neutral,11.56,39.56,0.44,13.57,-2.01
300402.SZ,宝色股份,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,16.42,73.37,10.51,5.51,10.91
300402.SZ,宝色股份,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.14,15.0,neutral,20.62,42.01,6.4,4.97,15.65
300402.SZ,宝色股份,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.43,14.0,neutral,25.98,29.79,3.94,21.72,4.26
300402.SZ,宝色股份,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.04,15.0,neutral,22.21,49.81,4.75,18.05,4.16
300402.SZ,宝色股份,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,24.18,31.11,4.74,35.28,-11.1
300402.SZ,宝色股份,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,108.44,173.69,-1.2,6.19,102.25
300402.SZ,宝色股份,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.28,15.0,neutral,2.03,20.43,5.73,13.57,-11.54
002603.SZ,以岭药业,1,2012-12-04,bear_bottom,2012熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.66,15.0,neutral,14.27,46.04,1.8,14.92,-0.65
002603.SZ,以岭药业,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,30.33,54.12,5.69,8.09,22.24
002603.SZ,以岭药业,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.71,15.0,neutral,14.67,25.36,0.97,35.34,-20.67
002603.SZ,以岭药业,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,1.21,14.0,neutral,-1.46,42.3,7.51,5.51,-6.97
002603.SZ,以岭药业,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.49,15.0,neutral,14.69,25.12,6.79,4.97,9.72
002603.SZ,以岭药业,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,3.6,15.0,neutral,22.47,23.93,2.04,21.72,0.75
002603.SZ,以岭药业,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,accumulation,观察等待,C,spring,True,True,4.94,43.0,buy,13.09,38.4,0.0,18.05,-4.96
002603.SZ,以岭药业,8,2020-03-23,event_bottom,2020疫情底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,64.94,120.47,3.44,35.28,29.66
002603.SZ,以岭药业,9,2021-07-28,structural_low,2021结构底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.2,14.0,neutral,-9.79,17.55,15.91,6.19,-15.98
002603.SZ,以岭药业,10,2022-10-31,bear_bottom,2022熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.03,5.0,neutral,-8.46,77.03,9.25,13.57,-22.03
300164.SZ,通源石油,1,2012-12-04,bear_bottom,2012熊底,0.9,7.1446,0.045964,0.6976,98.24,False,False,False,markdown,空仓观望,C,markdown,True,False,0.25,15.0,neutral,10.3,26.63,10.38,14.92,-4.62
300164.SZ,通源石油,2,2013-06-25,bear_bottom,2013钱荒底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,0.42,15.0,neutral,45.61,54.68,7.55,8.09,37.52
300164.SZ,通源石油,3,2014-07-22,bull_start,2014牛市启动,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-16.47,9.5,20.7,35.34,-51.81
300164.SZ,通源石油,4,2015-08-26,crash_bottom,2015股灾底,0.0,0.0,1.0,0.0,0.0,False,False,False,markup,持有观察,C,markup,True,False,0.04,5.0,neutral,-52.07,-10.03,61.52,5.51,-57.58
300164.SZ,通源石油,5,2016-01-27,crash_bottom,2016熔断底,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,C,markdown,True,False,1.2,15.0,neutral,8.76,24.72,6.78,4.97,3.79
300164.SZ,通源石油,6,2018-10-19,bear_bottom,2018熊底,0.0,0.0,1.0,0.0,0.0,False,False,False,unknown,空仓观望,D,no_signal,False,False,0.0,-1.0,avoid,-5.5,12.32,21.36,21.72,-27.22
300164.SZ,通源石油,7,2019-01-04,rebound_start,2019春季反弹启动,0.0,0.0,1.0,0.0,0.0,False,False,False,markdown,空仓观望,D,markdown,True,False,0.07,14.0,neutral,-2.51,34.64,5.8,18.05,-20.56
