cycle_id,cycle_year,as_of_date,symbol,name,data_rows,wyckoff_phase,wyckoff_direction,wyckoff_confidence,wyckoff_signal_type,lppl_score,lppl_level,n_danger_layers,regime,regime_weight,phase_weight,fusion_score,fusion_score_regime,future_return_pct,future_max_gain_pct,future_max_dd_pct
1,2012,2012-04-05,002201.SZ,九鼎新材,4225,unknown,空仓观望,D,no_signal,0.2494,watch,0,weak_bull,1.0,0.3,0.0748,0.0748,-24.12,0.24,26.67
2,2013,2013-07-12,002201.SZ,九鼎新材,4225,markdown,空仓观望,C,markdown,0.12,none,0,weak_bull,1.0,1.0,0.12,0.12,42.69,51.02,3.91
3,2015,2015-11-24,002201.SZ,九鼎新材,4225,markup,持有观察,C,markup,0.1142,none,0,weak_bull,1.0,0.0,0.0,0.0,25.98,25.98,29.36
4,2016,2016-06-25,002201.SZ,九鼎新材,4225,unknown,空仓观望,D,no_signal,0.1765,none,0,weak_bull,1.0,0.3,0.053,0.053,57.62,79.25,6.89
5,2017,2017-06-19,002201.SZ,九鼎新材,4225,markdown,空仓观望,B,markdown,0.204,watch,0,weak_bull,1.0,1.0,0.204,0.204,7.46,25.54,17.16
6,2018,2018-07-05,002201.SZ,九鼎新材,4225,markdown,空仓观望,C,markdown,0.1324,none,0,weak_bull,1.0,1.0,0.1324,0.1324,1.93,24.96,19.48
7,2020,2020-05-11,002201.SZ,九鼎新材,4225,unknown,空仓观望,D,no_signal,0.1061,none,0,weak_bull,1.0,0.3,0.0318,0.0318,-1.1,25.34,10.27
8,2021,2021-04-17,002201.SZ,九鼎新材,4225,unknown,空仓观望,D,no_signal,0.225,watch,0,weak_bull,1.0,0.3,0.0675,0.0675,110.26,167.28,1.6
9,2022,2022-04-16,002201.SZ,九鼎新材,4225,markdown,空仓观望,B,markdown,0.2626,watch,0,weak_bull,1.0,1.0,0.2626,0.2626,8.64,105.14,17.5
10,2024,2024-07-06,002201.SZ,九鼎新材,4225,markdown,空仓观望,B,markdown,0.2245,watch,0,weak_bull,1.0,1.0,0.2245,0.2245,10.9,42.95,18.38
1,2012,2012-04-05,002196.SZ,方正电机,4298,unknown,空仓观望,D,no_signal,0.2435,watch,0,weak_bull,1.0,0.3,0.073,0.073,-14.5,32.74,15.07
2,2013,2013-07-12,002196.SZ,方正电机,4298,unknown,空仓观望,D,no_signal,0.1777,none,0,weak_bull,1.0,0.3,0.0533,0.0533,25.14,80.7,5.61
3,2015,2015-11-24,002196.SZ,方正电机,4298,markup,持有观察,C,markup,0.1886,none,0,weak_bull,1.0,0.0,0.0,0.0,-25.17,7.69,36.06
4,2016,2016-06-25,002196.SZ,方正电机,4298,markup,持有观察,C,markup,0.2059,watch,0,weak_bull,1.0,0.0,0.0,0.0,-31.89,3.07,34.24
5,2017,2017-06-19,002196.SZ,方正电机,4298,markdown,空仓观望,C,markdown,0.1526,none,0,weak_bull,1.0,1.0,0.1526,0.1526,-23.06,26.86,24.96
6,2018,2018-07-05,002196.SZ,方正电机,4298,markdown,空仓观望,B,markdown,0.3799,watch,0,weak_bull,1.0,1.0,0.3799,0.3799,-26.84,10.39,30.59
7,2020,2020-05-11,002196.SZ,方正电机,4298,markdown,空仓观望,B,markdown,0.1738,none,0,weak_bull,1.0,1.0,0.1738,0.1738,54.8,54.8,8.0
8,2021,2021-04-17,002196.SZ,方正电机,4298,unknown,空仓观望,D,no_signal,0.4147,warning,1,weak_bull,1.0,0.3,0.1244,0.1244,23.29,59.97,6.11
9,2022,2022-04-16,002196.SZ,方正电机,4298,markdown,空仓观望,C,markdown,0.0682,none,0,weak_bull,1.0,1.0,0.0682,0.0682,4.68,50.0,19.49
10,2024,2024-07-06,002196.SZ,方正电机,4298,markdown,空仓观望,C,markdown,0.226,watch,0,weak_bull,1.0,1.0,0.226,0.226,29.47,63.77,7.97
1,2012,2012-04-05,002200.SZ,*ST交投,4296,markdown,空仓观望,C,markdown,0.2165,watch,0,weak_bull,1.0,1.0,0.2165,0.2165,2.68,28.57,8.13
2,2013,2013-07-12,002200.SZ,*ST交投,4296,unknown,空仓观望,D,no_signal,0.1427,none,0,weak_bull,1.0,0.3,0.0428,0.0428,-8.06,16.44,12.09
3,2015,2015-11-24,002200.SZ,*ST交投,4296,markup,持有观察,C,markup,0.0963,none,0,weak_bull,1.0,0.0,0.0,0.0,-19.2,31.57,28.96
4,2016,2016-06-25,002200.SZ,*ST交投,4296,unknown,空仓观望,D,no_signal,0.3269,watch,0,weak_bull,1.0,0.3,0.0981,0.0981,27.38,47.63,-1.0
5,2017,2017-06-19,002200.SZ,*ST交投,4296,markdown,空仓观望,D,markdown,0.0511,none,0,weak_bull,1.0,1.0,0.0511,0.0511,-29.71,18.74,32.7
6,2018,2018-07-05,002200.SZ,*ST交投,4296,markdown,空仓观望,C,markdown,0.1868,none,0,weak_bull,1.0,1.0,0.1868,0.1868,-25.73,9.68,35.28
7,2020,2020-05-11,002200.SZ,*ST交投,4296,markdown,空仓观望,D,markdown,0.2118,watch,0,weak_bull,1.0,1.0,0.2118,0.2118,-11.45,6.06,11.95
8,2021,2021-04-17,002200.SZ,*ST交投,4296,markup,持有观察,C,markup,0.1743,none,0,weak_bull,1.0,0.0,0.0,0.0,44.67,85.51,3.42
9,2022,2022-04-16,002200.SZ,*ST交投,4296,unknown,空仓观望,D,no_signal,0.0862,none,0,weak_bull,1.0,0.3,0.0259,0.0259,-16.09,4.63,26.39
10,2024,2024-07-06,002200.SZ,*ST交投,4296,markdown,空仓观望,B,markdown,0.162,none,0,weak_bull,1.0,1.0,0.162,0.162,10.42,20.84,14.63
1,2012,2012-04-05,002203.SZ,海亮股份,4198,markdown,空仓观望,C,markdown,0.1606,none,0,weak_bull,1.0,1.0,0.1606,0.1606,-21.18,32.4,31.33
2,2013,2013-07-12,002203.SZ,海亮股份,4198,unknown,空仓观望,D,no_signal,0.2742,watch,1,weak_bull,1.0,0.3,0.0823,0.0823,50.8,62.2,5.76
3,2015,2015-11-24,002203.SZ,海亮股份,4198,markup,持有观察,C,markup,0.1065,none,0,weak_bull,1.0,0.0,0.0,0.0,-47.62,9.3,50.51
4,2016,2016-06-25,002203.SZ,海亮股份,4198,unknown,空仓观望,D,no_signal,0.1948,none,1,weak_bull,1.0,0.3,0.0584,0.0584,4.24,21.34,8.35
5,2017,2017-06-19,002203.SZ,海亮股份,4198,unknown,空仓观望,D,no_signal,0.1388,none,0,weak_bull,1.0,0.3,0.0416,0.0416,-2.74,17.41,6.47
6,2018,2018-07-05,002203.SZ,海亮股份,4198,markdown,空仓观望,B,markdown,0.1711,none,0,weak_bull,1.0,1.0,0.1711,0.1711,1.03,16.32,11.31
7,2020,2020-05-11,002203.SZ,海亮股份,4198,unknown,空仓观望,D,no_signal,0.1565,none,0,weak_bull,1.0,0.3,0.047,0.047,-11.53,5.38,17.01
8,2021,2021-04-17,002203.SZ,海亮股份,4198,markup,持有观察,C,markup,0.0952,none,0,weak_bull,1.0,0.0,0.0,0.0,6.93,20.97,9.2
9,2022,2022-04-16,002203.SZ,海亮股份,4198,markdown,空仓观望,C,markdown,0.1026,none,0,weak_bull,1.0,1.0,0.1026,0.1026,20.1,27.07,18.28
10,2024,2024-07-06,002203.SZ,海亮股份,4198,markdown,空仓观望,B,markdown,0.1841,none,0,weak_bull,1.0,1.0,0.1841,0.1841,31.42,37.29,9.29
1,2012,2012-04-05,002202.SZ,金风科技,4427,markdown,空仓观望,C,markdown,0.1681,none,0,weak_bull,1.0,1.0,0.1681,0.1681,-28.59,4.74,29.64
2,2013,2013-07-12,002202.SZ,金风科技,4427,markdown,空仓观望,C,markdown,0.2551,watch,1,weak_bull,1.0,1.0,0.2551,0.2551,52.62,72.33,4.52
3,2015,2015-11-24,002202.SZ,金风科技,4427,markup,持有观察,C,markup,0.2299,watch,0,weak_bull,1.0,0.0,0.0,0.0,-8.86,67.38,13.48
4,2016,2016-06-25,002202.SZ,金风科技,4427,distribution,空仓观望,D,distribution,0.3023,watch,1,weak_bull,1.0,0.0,0.0,0.0,14.42,32.52,0.75
5,2017,2017-06-19,002202.SZ,金风科技,4427,unknown,空仓观望,D,no_signal,0.1825,none,0,weak_bull,1.0,0.3,0.0548,0.0548,10.67,17.09,25.47
6,2018,2018-07-05,002202.SZ,金风科技,4427,markdown,空仓观望,B,markdown,0.1951,none,0,weak_bull,1.0,1.0,0.1951,0.1951,-10.0,33.87,24.14
7,2020,2020-05-11,002202.SZ,金风科技,4427,markup,持有观察,C,markup,0.1227,none,0,weak_bull,1.0,0.0,0.0,0.0,16.31,32.52,9.22
8,2021,2021-04-17,002202.SZ,金风科技,4427,markdown,空仓观望,C,markdown,0.2149,watch,0,weak_bull,1.0,1.0,0.2149,0.2149,25.1,49.43,14.07
9,2022,2022-04-16,002202.SZ,金风科技,4427,markdown,空仓观望,B,markdown,0.2477,watch,0,weak_bull,1.0,1.0,0.2477,0.2477,2.26,32.16,14.99
10,2024,2024-07-06,002202.SZ,金风科技,4427,markdown,空仓观望,B,markdown,0.1887,none,1,weak_bull,1.0,1.0,0.1887,0.1887,55.81,79.19,2.56
1,2012,2012-04-05,002204.SZ,大连重工,4407,markdown,空仓观望,C,markdown,0.0628,none,0,weak_bull,1.0,1.0,0.0628,0.0628,-56.29,1.87,56.72
2,2013,2013-07-12,002204.SZ,大连重工,4407,markdown,空仓观望,D,markdown,0.1105,none,0,weak_bull,1.0,1.0,0.1105,0.1105,40.49,58.69,12.46
3,2015,2015-11-24,002204.SZ,大连重工,4407,markup,持有观察,C,markup,0.1643,none,0,weak_bull,1.0,0.0,0.0,0.0,-25.29,10.94,40.04
4,2016,2016-06-25,002204.SZ,大连重工,4407,unknown,空仓观望,D,no_signal,0.2044,watch,1,weak_bull,1.0,0.3,0.0613,0.0613,15.7,31.65,2.28
5,2017,2017-06-19,002204.SZ,大连重工,4407,markdown,空仓观望,C,markdown,0.1081,none,0,weak_bull,1.0,1.0,0.1081,0.1081,2.68,6.08,8.27
6,2018,2018-07-05,002204.SZ,大连重工,4407,accumulation,观察等待,C,spring,0.1446,none,0,weak_bull,1.0,0.5,0.0723,0.0723,-23.91,0.51,25.96
7,2020,2020-05-11,002204.SZ,大连重工,4407,markup,持有观察,C,markup,0.1222,none,0,weak_bull,1.0,0.0,0.0,0.0,-15.04,36.75,20.05
8,2021,2021-04-17,002204.SZ,大连重工,4407,unknown,空仓观望,D,no_signal,0.118,none,0,weak_bull,1.0,0.3,0.0354,0.0354,-1.55,17.78,9.79
